,Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
516,2018-10-29 00:23:00,18.0,24,1,9,2,6
517,2018-10-28 17:51:00,19.0,24,8,10,0,7
518,2018-10-28 15:56:00,19.0,2,8,1,3,2
519,2018-10-28 13:36:00,19.0,24,8,6,2,6
520,2018-10-28 05:44:00,27.0,24,8,10,4,2
521,2018-10-27 19:24:00,18.0,24,1,2,0,9
522,2018-10-27 18:01:00,19.0,16,1,9,0,4
523,2018-10-27 17:56:00,15.0,24,10,2,0,7
524,2018-10-27 17:47:00,19.0,14,5,14,2,7
525,2018-10-27 17:45:00,27.0,10,4,1,0,7
526,2018-10-27 16:48:00,18.0,12,10,1,0,7
527,2018-10-27 16:15:00,27.0,24,8,2,0,6
528,2018-10-27 15:45:00,19.0,14,4,1,0,6
529,2018-10-27 15:38:00,19.0,14,1,14,2,4
530,2018-10-27 14:52:00,19.0,14,1,9,2,4
531,2018-10-27 14:03:00,18.0,2,4,3,2,4
532,2018-10-27 13:48:00,27.0,24,10,2,0,7
533,2018-10-27 13:10:00,19.0,2,5,1,0,0
534,2018-10-27 12:29:00,18.0,24,8,13,2,7
535,2018-10-27 12:16:00,15.0,14,10,10,4,4
536,2018-10-27 12:12:00,18.0,14,4,2,0,0
537,2018-10-27 11:02:00,18.0,24,4,10,2,4
538,2018-10-27 10:41:00,27.0,14,8,10,0,7
539,2018-10-27 09:21:00,9.0,24,1,9,0,4
540,2018-10-27 09:06:00,15.0,2,1,10,4,4
541,2018-10-27 09:06:00,19.0,2,5,1,4,9
542,2018-10-27 09:01:00,15.0,2,1,10,4,7
543,2018-10-27 09:00:00,15.0,2,4,10,4,7
544,2018-10-27 08:29:00,18.0,2,5,1,4,9
545,2018-10-27 08:29:00,15.0,2,10,10,4,4
546,2018-10-27 08:29:00,15.0,2,10,10,4,7
547,2018-10-27 08:28:00,15.0,2,5,10,4,2
548,2018-10-27 08:27:00,9.0,2,8,10,4,2
549,2018-10-27 08:27:00,15.0,2,8,10,4,3
550,2018-10-27 07:32:00,27.0,24,4,10,0,7
551,2018-10-27 07:03:00,18.0,24,8,10,4,3
552,2018-10-26 20:03:00,15.0,24,5,10,4,4
553,2018-10-26 19:56:00,18.0,24,10,1,0,2
554,2018-10-26 18:16:00,10.0,24,4,1,4,9
555,2018-10-26 18:03:00,9.0,14,4,3,2,9
556,2018-10-26 18:01:00,5.0,14,8,1,4,4
557,2018-10-26 17:43:00,5.0,24,5,10,4,7
558,2018-10-26 17:04:00,19.0,14,10,9,3,9
559,2018-10-26 16:40:00,15.0,2,5,10,4,4
560,2018-10-26 16:32:00,19.0,24,4,10,4,7
561,2018-10-26 16:20:00,27.0,2,4,1,0,9
562,2018-10-26 16:07:00,19.0,24,8,10,4,3
563,2018-10-26 15:53:00,9.0,2,8,1,0,2
564,2018-10-26 15:22:00,9.0,2,10,9,0,4
565,2018-10-26 15:18:00,12.0,24,5,13,4,7
566,2018-10-26 15:05:00,5.0,14,10,6,2,2
567,2018-10-26 15:01:00,25.0,14,4,16,4,7
568,2018-10-26 14:52:00,15.0,24,1,1,4,3
569,2018-10-26 14:33:00,18.0,14,5,1,0,4
570,2018-10-26 14:29:00,18.0,14,8,6,2,7
571,2018-10-26 14:24:00,19.0,14,1,1,0,9
572,2018-10-26 13:10:00,9.0,2,10,2,0,7
573,2018-10-26 12:53:00,9.0,14,5,6,0,4
574,2018-10-26 12:43:00,15.0,14,8,10,4,2
575,2018-10-26 12:40:00,20.0,14,4,9,2,9
576,2018-10-26 11:55:00,19.0,4,4,1,0,9
577,2018-10-26 11:36:00,15.0,24,8,6,2,4
578,2018-10-26 11:26:00,18.0,2,1,1,4,4
579,2018-10-26 11:23:00,18.0,2,5,1,0,9
580,2018-10-26 11:20:00,18.0,14,10,16,2,7
581,2018-10-26 11:17:00,1.0,16,6,6,2,6
582,2018-10-26 11:08:00,18.0,16,6,10,4,9
583,2018-10-26 11:05:00,5.0,14,5,10,2,7
584,2018-10-26 11:03:00,9.0,14,1,6,2,4
585,2018-10-26 11:02:00,18.0,14,10,3,2,2
586,2018-10-26 11:01:00,18.0,14,8,10,2,4
587,2018-10-26 10:48:00,15.0,2,1,10,4,5
588,2018-10-26 10:48:00,15.0,2,10,10,4,4
589,2018-10-26 10:47:00,18.0,2,1,2,4,0
590,2018-10-26 08:41:00,18.0,24,1,1,0,5
591,2018-10-25 20:13:00,18.0,24,4,1,0,9
592,2018-10-25 18:03:00,10.0,7,8,1,0,9
594,2018-10-25 17:12:00,18.0,2,8,3,0,7
595,2018-10-25 17:08:00,9.0,14,5,6,2,7
596,2018-10-25 16:58:00,9.0,2,5,2,0,9
597,2018-10-25 16:39:00,10.0,4,10,1,0,9
598,2018-10-25 15:42:00,9.0,2,1,1,0,6
599,2018-10-25 15:36:00,19.0,14,10,9,2,9
600,2018-10-25 15:30:00,15.0,14,4,13,2,4
601,2018-10-25 15:19:00,19.0,12,5,10,2,9
602,2018-10-25 15:16:00,13.0,14,6,10,0,1
603,2018-10-25 14:30:00,19.0,14,10,1,0,9
604,2018-10-25 13:34:00,27.0,2,4,1,0,0
605,2018-10-25 13:07:00,15.0,2,5,10,4,3
606,2018-10-25 13:06:00,15.0,2,10,10,4,3
607,2018-10-25 13:06:00,15.0,2,8,10,4,3
608,2018-10-25 13:05:00,15.0,2,1,10,4,4
609,2018-10-25 13:04:00,18.0,2,5,10,4,4
610,2018-10-25 13:04:00,15.0,2,10,10,4,4
611,2018-10-25 13:04:00,15.0,2,4,10,4,7
612,2018-10-25 12:42:00,9.0,14,4,6,2,2
613,2018-10-25 12:41:00,18.0,14,10,1,0,7
614,2018-10-25 12:36:00,18.0,14,5,10,4,7
615,2018-10-25 12:36:00,27.0,24,5,10,4,7
616,2018-10-25 12:27:00,5.0,14,4,1,0,7
617,2018-10-25 12:26:00,18.0,14,8,2,0,2
618,2018-10-25 12:22:00,5.0,14,10,1,0,7
619,2018-10-25 12:03:00,15.0,24,4,10,4,4
620,2018-10-25 11:47:00,18.0,14,4,9,4,4
621,2018-10-25 11:44:00,18.0,14,5,3,2,9
622,2018-10-25 11:43:00,15.0,2,1,10,4,4
623,2018-10-25 11:38:00,15.0,2,8,10,4,9
624,2018-10-25 11:08:00,12.0,14,10,3,4,4
625,2018-10-25 11:03:00,10.0,14,1,6,0,4
626,2018-10-25 11:00:00,19.0,14,8,3,2,4
627,2018-10-25 10:51:00,18.0,2,10,2,0,9
628,2018-10-25 10:36:00,18.0,10,8,1,0,3
629,2018-10-25 10:30:00,27.0,12,10,10,2,4
630,2018-10-25 10:29:00,5.0,13,1,11,4,4
631,2018-10-25 10:28:00,15.0,16,4,2,0,3
632,2018-10-25 10:28:00,5.0,13,10,2,2,3
633,2018-10-25 10:22:00,19.0,14,8,1,0,2
634,2018-10-24 23:49:00,18.0,24,5,10,4,2
635,2018-10-24 23:47:00,15.0,24,5,2,4,7
636,2018-10-24 20:49:00,18.0,24,4,9,4,4
637,2018-10-24 17:50:00,18.0,14,5,2,0,9
638,2018-10-24 17:44:00,18.0,14,10,1,2,9
639,2018-10-24 17:39:00,13.0,14,4,10,4,4
640,2018-10-24 17:38:00,9.0,12,8,14,2,4
641,2018-10-24 17:36:00,12.0,2,1,10,3,7
642,2018-10-24 16:00:00,5.0,24,1,10,4,9
643,2018-10-24 15:41:00,18.0,24,8,10,4,7
644,2018-10-24 15:31:00,18.0,14,4,6,0,7
645,2018-10-24 15:01:00,18.0,14,10,6,0,2
646,2018-10-24 14:24:00,9.0,14,4,10,4,2
647,2018-10-24 13:02:00,20.0,24,5,9,4,2
648,2018-10-24 12:42:00,9.0,14,1,1,0,9
649,2018-10-24 12:22:00,19.0,2,10,1,0,0
650,2018-10-24 11:02:00,19.0,2,10,2,0,9
652,2018-10-24 10:47:00,15.0,2,5,10,4,1
653,2018-10-24 10:38:00,15.0,2,1,10,4,4
654,2018-10-24 10:37:00,18.0,2,5,2,4,9
655,2018-10-24 10:36:00,15.0,2,4,10,4,7
656,2018-10-24 10:33:00,19.0,24,10,6,2,4
657,2018-10-24 10:24:00,18.0,16,8,1,0,9
659,2018-10-24 10:11:00,20.0,16,8,11,0,7
660,2018-10-24 04:39:00,10.0,24,1,10,2,0
661,2018-10-23 18:48:00,27.0,24,4,1,2,7
662,2018-10-23 18:15:00,9.0,24,5,3,0,7
663,2018-10-23 16:54:00,19.0,14,8,10,2,2
664,2018-10-23 16:51:00,19.0,14,4,1,0,6
665,2018-10-23 16:48:00,19.0,14,1,3,2,3
666,2018-10-23 16:47:00,19.0,2,1,1,4,9
667,2018-10-23 15:32:00,18.0,2,10,1,0,9
668,2018-10-23 15:04:00,19.0,14,8,1,0,5
669,2018-10-23 15:03:00,18.0,2,10,9,0,2
670,2018-10-23 14:55:00,18.0,2,4,2,0,6
671,2018-10-23 14:38:00,27.0,14,10,1,0,2
672,2018-10-23 14:35:00,18.0,14,10,10,0,7
673,2018-10-23 14:07:00,9.0,14,8,9,2,5
674,2018-10-23 13:39:00,9.0,24,1,1,0,9
675,2018-10-23 13:39:00,27.0,16,6,1,0,9
676,2018-10-23 12:56:00,19.0,2,10,6,0,2
677,2018-10-23 12:43:00,27.0,14,6,10,0,3
678,2018-10-23 12:22:00,18.0,4,4,2,0,0
679,2018-10-23 12:11:00,27.0,4,10,1,0,2
680,2018-10-23 12:10:00,19.0,2,8,10,2,2
682,2018-10-23 12:05:00,27.0,16,5,1,0,2
683,2018-10-23 11:50:00,18.0,10,4,1,0,7
684,2018-10-23 11:45:00,15.0,2,1,10,4,1
685,2018-10-23 11:44:00,15.0,2,10,10,4,7
686,2018-10-23 11:43:00,15.0,2,5,10,4,1
687,2018-10-23 11:42:00,15.0,2,8,10,4,3
688,2018-10-23 11:41:00,15.0,2,4,10,4,3
689,2018-10-23 11:33:00,18.0,2,1,1,4,0
692,2018-10-23 10:51:00,18.0,24,1,9,2,7
693,2018-10-23 10:50:00,18.0,14,4,1,0,4
694,2018-10-23 10:49:00,19.0,14,5,13,2,7
695,2018-10-23 10:47:00,18.0,14,10,9,2,9
696,2018-10-23 10:37:00,18.0,14,10,2,0,2
697,2018-10-23 10:26:00,5.0,14,4,10,2,3
698,2018-10-23 10:25:00,18.0,24,5,10,0,7
699,2018-10-23 10:19:00,18.0,24,10,10,0,3
700,2018-10-23 10:17:00,27.0,2,5,11,4,7
701,2018-10-23 09:48:00,5.0,13,8,1,0,2
702,2018-10-23 09:45:00,15.0,2,5,10,4,3
703,2018-10-23 09:45:00,15.0,2,5,10,4,7
704,2018-10-23 09:45:00,18.0,2,10,9,4,4
705,2018-10-23 09:43:00,15.0,2,4,10,4,7
706,2018-10-22 23:52:00,18.0,24,1,1,4,6
707,2018-10-22 19:23:00,25.0,2,5,1,0,2
708,2018-10-22 18:33:00,19.0,24,10,11,4,4
709,2018-10-22 16:22:00,9.0,7,4,10,3,9
710,2018-10-22 16:22:00,18.0,2,10,1,0,9
711,2018-10-22 16:14:00,20.0,14,5,10,4,7
712,2018-10-22 16:13:00,20.0,14,8,10,2,4
713,2018-10-22 15:58:00,9.0,4,10,1,2,0
714,2018-10-22 15:38:00,19.0,2,5,10,0,4
715,2018-10-22 15:25:00,5.0,14,1,1,0,9
716,2018-10-22 14:46:00,18.0,2,5,1,0,0
717,2018-10-22 14:44:00,15.0,2,1,10,4,1
718,2018-10-22 14:43:00,15.0,2,5,10,4,4
719,2018-10-22 14:42:00,15.0,2,8,10,4,3
720,2018-10-22 14:40:00,15.0,2,1,10,4,9
721,2018-10-22 14:39:00,15.0,2,4,10,4,7
722,2018-10-22 14:19:00,18.0,2,10,1,4,2
723,2018-10-22 14:18:00,15.0,2,4,10,4,7
724,2018-10-22 14:17:00,9.0,2,5,9,4,4
725,2018-10-22 14:17:00,2.0,2,1,1,4,9
726,2018-10-22 14:15:00,15.0,2,10,10,4,3
727,2018-10-22 14:11:00,15.0,2,8,10,4,3
728,2018-10-22 13:30:00,19.0,24,8,9,2,2
729,2018-10-22 13:24:00,18.0,12,1,2,0,7
730,2018-10-22 12:59:00,18.0,14,8,1,0,2
731,2018-10-22 12:58:00,19.0,12,10,1,2,2
732,2018-10-22 12:57:00,18.0,14,4,10,0,2
733,2018-10-22 12:56:00,19.0,2,5,2,2,9
734,2018-10-22 12:55:00,18.0,2,10,1,2,9
735,2018-10-22 12:54:00,18.0,14,1,6,2,7
736,2018-10-22 12:53:00,19.0,16,10,9,2,6
737,2018-10-22 12:52:00,18.0,14,5,1,0,0
738,2018-10-22 12:52:00,19.0,16,8,15,0,2
739,2018-10-22 12:51:00,18.0,14,8,9,2,2
740,2018-10-22 12:50:00,1.0,14,1,2,0,7
741,2018-10-22 12:45:00,27.0,16,1,1,0,7
742,2018-10-22 12:44:00,19.0,14,10,10,2,9
743,2018-10-22 12:42:00,15.0,14,8,9,2,3
744,2018-10-22 12:41:00,25.0,14,5,14,4,7
745,2018-10-22 12:37:00,18.0,10,8,10,0,2
746,2018-10-22 12:30:00,9.0,14,10,6,2,7
747,2018-10-22 12:30:00,18.0,16,10,6,2,9
748,2018-10-22 12:28:00,25.0,14,4,10,0,7
749,2018-10-22 12:28:00,18.0,16,5,3,2,7
750,2018-10-22 12:27:00,5.0,14,8,10,2,4
751,2018-10-22 12:25:00,19.0,14,5,12,2,9
752,2018-10-22 12:25:00,25.0,14,8,1,0,7
753,2018-10-22 12:20:00,18.0,14,1,2,0,6
754,2018-10-22 12:12:00,27.0,2,8,2,3,2
755,2018-10-22 12:11:00,9.0,2,1,10,4,9
756,2018-10-22 12:02:00,19.0,2,10,1,0,9
757,2018-10-22 11:24:00,19.0,2,1,6,0,0
758,2018-10-22 11:22:00,9.0,24,5,7,4,1
759,2018-10-22 11:21:00,18.0,2,10,2,0,2
760,2018-10-22 11:15:00,18.0,2,5,1,0,9
761,2018-10-22 11:11:00,19.0,2,10,1,4,9
762,2018-10-22 10:29:00,19.0,2,5,1,4,9
763,2018-10-22 10:26:00,15.0,2,10,10,4,7
764,2018-10-22 10:25:00,27.0,2,8,2,2,2
765,2018-10-22 10:25:00,9.0,2,10,1,4,2
766,2018-10-22 10:13:00,15.0,2,1,10,4,3
767,2018-10-22 10:12:00,18.0,2,1,10,4,4
768,2018-10-22 10:11:00,9.0,2,8,1,0,7
769,2018-10-22 10:11:00,18.0,14,10,2,0,2
770,2018-10-22 10:10:00,15.0,2,1,10,4,9
771,2018-10-22 10:09:00,19.0,2,5,2,2,0
772,2018-10-22 10:05:00,15.0,2,8,10,4,7
773,2018-10-22 10:04:00,9.0,2,4,2,4,5
774,2018-10-21 18:10:00,18.0,24,8,2,4,2
775,2018-10-21 17:43:00,19.0,24,8,10,4,7
776,2018-10-21 14:22:00,9.0,24,4,2,4,7
777,2018-10-21 12:39:00,27.0,24,10,9,0,2
778,2018-10-21 09:50:00,18.0,24,5,3,4,4
779,2018-10-20 20:29:00,5.0,24,4,10,4,7
780,2018-10-20 17:01:00,18.0,24,1,1,0,9
781,2018-10-20 12:52:00,27.0,24,5,1,4,9
782,2018-10-20 12:17:00,10.0,24,8,6,3,2
783,2018-10-20 11:07:00,20.0,24,4,10,4,3
784,2018-10-20 08:05:00,24.0,24,4,10,4,4
785,2018-10-20 00:35:00,15.0,24,10,10,4,7
786,2018-10-20 00:18:00,18.0,24,5,11,4,4
787,2018-10-19 20:07:00,18.0,24,4,9,4,1
788,2018-10-19 17:35:00,18.0,24,8,7,3,3
789,2018-10-19 16:48:00,18.0,24,10,10,4,9
790,2018-10-19 13:56:00,27.0,24,5,10,0,2
791,2018-10-19 05:26:00,10.0,24,1,10,4,9
792,2018-10-18 20:44:00,18.0,24,5,9,2,4
793,2018-10-18 19:07:00,15.0,24,1,10,4,4
794,2018-10-18 18:13:00,15.0,24,1,10,4,4
795,2018-10-18 18:09:00,18.0,24,8,2,0,2
796,2018-10-18 18:01:00,27.0,24,4,6,4,4
797,2018-10-18 17:12:00,9.0,2,1,10,0,9
798,2018-10-18 16:35:00,19.0,14,4,3,0,1
799,2018-10-18 14:35:00,25.0,14,1,2,0,7
800,2018-10-18 13:39:00,9.0,14,4,13,2,4
801,2018-10-18 13:36:00,27.0,14,8,13,2,3
802,2018-10-18 11:40:00,19.0,24,5,3,4,1
803,2018-10-18 11:32:00,15.0,2,4,10,4,3
804,2018-10-18 11:25:00,19.0,2,8,10,2,2
805,2018-10-18 11:25:00,15.0,2,4,10,4,7
806,2018-10-18 11:22:00,19.0,2,5,6,0,2
807,2018-10-18 11:06:00,15.0,2,10,10,4,2
808,2018-10-18 11:06:00,15.0,2,5,10,4,7
809,2018-10-18 11:05:00,15.0,2,4,10,4,7
810,2018-10-18 11:05:00,15.0,2,9,10,4,8
811,2018-10-18 11:03:00,15.0,2,10,2,4,4
812,2018-10-18 11:03:00,18.0,2,1,10,4,5
813,2018-10-18 11:02:00,18.0,2,10,1,0,2
814,2018-10-18 10:44:00,10.0,14,8,10,1,4
815,2018-10-18 10:10:00,19.0,2,10,1,0,9
816,2018-10-17 18:42:00,19.0,2,4,1,0,0
817,2018-10-17 18:38:00,9.0,14,4,3,0,4
818,2018-10-17 18:36:00,25.0,24,5,10,0,9
819,2018-10-17 18:36:00,18.0,16,5,9,2,2
820,2018-10-17 18:31:00,12.0,16,1,10,0,9
821,2018-10-17 17:46:00,18.0,2,10,2,0,2
822,2018-10-17 17:37:00,9.0,14,5,7,2,7
823,2018-10-17 16:41:00,19.0,2,4,3,2,9
824,2018-10-17 15:52:00,15.0,24,5,10,4,7
825,2018-10-17 14:57:00,5.0,14,1,10,0,4
826,2018-10-17 14:56:00,18.0,14,10,10,2,7
827,2018-10-17 14:54:00,27.0,14,5,6,0,9
828,2018-10-17 14:49:00,20.0,14,8,10,2,7
829,2018-10-17 14:47:00,11.0,14,5,10,4,7
830,2018-10-17 14:45:00,19.0,14,4,10,0,7
831,2018-10-17 12:18:00,9.0,2,4,2,2,2
832,2018-10-17 12:04:00,19.0,12,1,1,2,6
833,2018-10-17 12:03:00,25.0,24,8,10,4,7
834,2018-10-17 12:00:00,19.0,2,4,1,0,9
835,2018-10-17 11:41:00,27.0,24,10,2,4,2
836,2018-10-17 11:37:00,9.0,24,5,10,4,2
837,2018-10-17 11:23:00,18.0,14,10,1,0,0
838,2018-10-17 11:22:00,18.0,24,8,2,4,10
839,2018-10-17 10:51:00,15.0,2,1,10,4,4
840,2018-10-17 10:50:00,15.0,2,8,10,4,2
841,2018-10-17 10:19:00,27.0,24,4,1,4,2
842,2018-10-17 10:11:00,15.0,2,10,2,4,2
843,2018-10-17 10:06:00,15.0,2,4,10,4,4
844,2018-10-17 10:05:00,15.0,2,1,10,4,4
845,2018-10-17 09:32:00,18.0,24,8,10,4,7
846,2018-10-16 22:57:00,18.0,24,5,1,0,9
847,2018-10-16 20:26:00,18.0,24,8,1,0,2
848,2018-10-16 19:51:00,9.0,24,8,10,2,3
849,2018-10-16 18:45:00,19.0,2,1,1,4,6
850,2018-10-16 17:06:00,18.0,14,5,15,0,0
851,2018-10-16 17:05:00,5.0,24,1,10,2,9
852,2018-10-16 16:53:00,18.0,16,8,10,2,3
853,2018-10-16 16:52:00,27.0,16,4,2,0,0
854,2018-10-16 16:51:00,18.0,16,5,2,2,9
855,2018-10-16 16:50:00,5.0,24,10,10,0,7
856,2018-10-16 16:49:00,9.0,14,10,1,0,2
857,2018-10-16 16:46:00,9.0,16,8,2,2,2
858,2018-10-16 16:45:00,9.0,16,6,1,0,9
859,2018-10-16 16:34:00,5.0,2,5,6,2,2
860,2018-10-16 16:29:00,18.0,2,4,2,0,3
861,2018-10-16 16:29:00,27.0,12,10,10,2,7
862,2018-10-16 16:25:00,5.0,2,5,1,0,0
863,2018-10-16 16:05:00,5.0,24,5,10,0,7
864,2018-10-16 15:55:00,27.0,2,5,2,0,5
865,2018-10-16 15:24:00,18.0,24,1,2,0,9
866,2018-10-16 15:08:00,27.0,24,8,1,0,7
867,2018-10-16 15:01:00,19.0,24,1,10,0,9
868,2018-10-16 13:41:00,18.0,2,10,9,0,4
869,2018-10-16 13:32:00,19.0,4,10,6,0,9
870,2018-10-16 13:24:00,18.0,10,4,2,0,1
871,2018-10-16 13:19:00,18.0,14,8,1,0,3
872,2018-10-16 13:00:00,25.0,2,4,1,0,0
873,2018-10-16 12:08:00,18.0,14,5,10,4,7
874,2018-10-16 11:51:00,15.0,24,8,2,0,7
875,2018-10-16 11:48:00,19.0,14,10,9,0,3
876,2018-10-16 11:11:00,27.0,2,4,6,0,4
877,2018-10-16 11:02:00,13.0,16,9,6,2,3
878,2018-10-16 10:46:00,18.0,14,5,10,0,4
879,2018-10-16 10:30:00,15.0,2,8,10,4,3
880,2018-10-16 10:25:00,9.0,2,1,2,0,9
881,2018-10-16 10:11:00,18.0,14,8,4,2,9
882,2018-10-16 10:10:00,9.0,16,10,9,0,7
883,2018-10-16 10:08:00,5.0,16,1,1,0,3
885,2018-10-16 10:04:00,15.0,24,8,10,2,7
886,2018-10-16 09:50:00,19.0,24,4,10,2,4
887,2018-10-15 21:25:00,18.0,24,1,9,2,9
888,2018-10-15 18:27:00,18.0,10,1,10,0,4
889,2018-10-15 18:27:00,9.0,14,10,1,0,2
890,2018-10-15 18:26:00,27.0,12,4,3,2,1
891,2018-10-15 18:25:00,2.0,14,8,10,0,7
892,2018-10-15 18:13:00,9.0,2,8,2,4,2
893,2018-10-15 17:20:00,9.0,24,10,9,0,7
894,2018-10-15 16:38:00,15.0,24,8,2,2,7
895,2018-10-15 16:26:00,18.0,24,8,10,0,2
896,2018-10-15 15:52:00,9.0,4,10,1,0,0
897,2018-10-15 15:50:00,9.0,4,10,1,0,0
898,2018-10-15 15:44:00,19.0,0,8,10,2,0
899,2018-10-15 14:48:00,9.0,4,10,1,0,4
900,2018-10-15 14:47:00,9.0,2,10,1,0,0
901,2018-10-15 14:17:00,19.0,2,4,9,0,7
902,2018-10-15 14:12:00,5.0,14,8,3,3,7
903,2018-10-15 13:30:00,27.0,10,1,2,0,9
904,2018-10-15 13:27:00,18.0,14,8,10,2,3
905,2018-10-15 12:50:00,19.0,14,4,10,2,7
906,2018-10-15 12:45:00,15.0,2,10,10,4,3
907,2018-10-15 12:43:00,25.0,2,1,1,4,9
908,2018-10-15 12:43:00,15.0,2,8,10,4,7
909,2018-10-15 12:41:00,18.0,2,10,3,4,2
910,2018-10-15 12:40:00,15.0,2,8,10,4,3
911,2018-10-15 12:39:00,15.0,2,1,10,4,7
912,2018-10-15 12:38:00,15.0,2,4,10,4,3
913,2018-10-15 12:38:00,15.0,2,10,1,4,4
914,2018-10-15 12:37:00,18.0,2,1,10,4,9
915,2018-10-15 12:36:00,1.0,2,8,1,0,2
916,2018-10-15 12:35:00,15.0,2,10,10,4,7
917,2018-10-15 12:34:00,15.0,2,4,10,4,3
918,2018-10-15 12:32:00,10.0,2,1,2,4,4
919,2018-10-15 12:32:00,10.0,14,8,11,4,2
920,2018-10-15 12:30:00,19.0,14,4,6,0,7
921,2018-10-15 12:29:00,18.0,10,1,1,0,9
922,2018-10-15 12:23:00,18.0,2,1,1,4,0
923,2018-10-15 12:15:00,9.0,2,1,2,4,9
924,2018-10-15 10:58:00,19.0,14,4,3,0,4
925,2018-10-15 10:56:00,19.0,14,1,1,0,3
926,2018-10-15 10:55:00,15.0,2,8,10,4,7
927,2018-10-15 10:54:00,15.0,2,10,10,4,4
928,2018-10-15 10:53:00,27.0,14,1,10,0,4
929,2018-10-15 10:53:00,15.0,2,8,10,4,3
930,2018-10-15 10:52:00,15.0,2,1,10,4,7
931,2018-10-15 10:47:00,9.0,14,10,2,0,9
932,2018-10-15 10:47:00,27.0,10,5,1,0,6
933,2018-10-15 10:45:00,18.0,13,6,11,2,9
934,2018-10-15 10:43:00,18.0,12,5,10,2,9
935,2018-10-15 10:42:00,18.0,10,5,1,2,9
936,2018-10-15 10:41:00,18.0,10,8,1,0,2
937,2018-10-15 10:38:00,15.0,2,1,10,4,6
938,2018-10-15 10:37:00,15.0,2,10,10,4,7
939,2018-10-15 10:36:00,15.0,2,4,10,4,3
940,2018-10-15 10:36:00,19.0,2,1,10,4,1
941,2018-10-15 10:36:00,27.0,16,4,10,0,7
942,2018-10-15 10:36:00,15.0,2,4,10,4,4
943,2018-10-15 10:20:00,15.0,2,8,10,4,7
944,2018-10-15 10:06:00,18.0,12,4,10,2,7
945,2018-10-15 10:04:00,19.0,16,5,15,2,9
946,2018-10-15 10:02:00,18.0,10,5,2,0,7
947,2018-10-15 09:29:00,27.0,24,8,2,0,3
948,2018-10-15 03:29:00,18.0,24,4,1,0,0
949,2018-10-14 23:23:00,18.0,24,5,1,0,9
950,2018-10-14 23:13:00,27.0,24,5,2,2,5
951,2018-10-14 19:41:00,18.0,24,5,10,2,2
952,2018-10-14 19:14:00,5.0,24,5,10,2,4
953,2018-10-14 18:14:00,9.0,2,5,9,0,4
954,2018-10-14 16:50:00,27.0,24,5,1,2,0
955,2018-10-14 14:21:00,18.0,2,5,1,0,2
956,2018-10-14 01:40:00,18.0,24,5,9,2,2
957,2018-10-13 22:13:00,18.0,24,5,3,2,2
958,2018-10-13 19:44:00,19.0,24,4,10,2,7
959,2018-10-13 18:05:00,5.0,14,5,3,2,4
960,2018-10-13 18:04:00,18.0,2,4,2,0,1
961,2018-10-13 17:57:00,27.0,14,4,6,2,7
962,2018-10-13 17:31:00,27.0,2,5,6,2,9
963,2018-10-13 17:16:00,27.0,16,4,1,0,4
964,2018-10-13 16:16:00,9.0,14,5,1,0,9
965,2018-10-13 16:12:00,19.0,2,5,1,4,9
966,2018-10-13 15:19:00,19.0,14,5,14,2,7
967,2018-10-13 15:17:00,19.0,14,4,11,2,3
968,2018-10-13 14:56:00,19.0,2,5,10,4,9
969,2018-10-13 14:54:00,10.0,2,5,3,1,1
970,2018-10-13 14:14:00,25.0,14,5,10,2,7
971,2018-10-13 14:09:00,18.0,16,4,14,2,7
972,2018-10-13 13:41:00,10.0,16,5,9,2,4
973,2018-10-13 13:12:00,9.0,4,4,1,3,0
974,2018-10-13 13:09:00,18.0,2,5,1,0,9
975,2018-10-13 13:00:00,19.0,14,4,2,0,6
976,2018-10-13 12:59:00,18.0,10,5,2,0,2
977,2018-10-13 11:36:00,9.0,2,4,1,3,0
978,2018-10-13 11:28:00,27.0,16,4,2,0,4
979,2018-10-13 10:55:00,9.0,16,5,12,2,0
980,2018-10-13 08:38:00,5.0,24,4,1,2,2
981,2018-10-12 20:19:00,27.0,24,4,10,0,7
982,2018-10-12 18:41:00,9.0,24,5,10,0,3
983,2018-10-12 18:33:00,18.0,2,4,2,0,1
984,2018-10-12 18:25:00,19.0,4,10,1,0,0
985,2018-10-12 17:23:00,19.0,12,5,11,2,7
986,2018-10-12 17:16:00,18.0,24,4,10,2,2
987,2018-10-12 17:00:00,20.0,14,1,0,2,4
988,2018-10-12 16:23:00,12.0,14,1,7,4,4
989,2018-10-12 16:21:00,26.0,14,4,2,4,4
990,2018-10-12 16:17:00,19.0,14,5,10,0,2
991,2018-10-12 16:16:00,18.0,14,10,1,0,0
992,2018-10-12 16:13:00,27.0,10,1,6,4,7
993,2018-10-12 16:12:00,19.0,14,10,1,2,0
994,2018-10-12 15:12:00,9.0,24,5,10,0,2
995,2018-10-12 14:54:00,9.0,2,10,9,0,4
996,2018-10-12 14:44:00,19.0,24,1,9,2,9
997,2018-10-12 13:45:00,18.0,2,4,2,0,9
998,2018-10-12 13:43:00,19.0,2,1,1,4,0
999,2018-10-12 13:37:00,9.0,2,4,3,2,9
1000,2018-10-12 13:10:00,19.0,2,1,15,4,9
1001,2018-10-12 12:45:00,9.0,2,10,2,0,2
1002,2018-10-12 12:31:00,19.0,2,5,9,0,6
1003,2018-10-12 10:36:00,15.0,2,4,10,4,3
